index	Bristow2014_filter	ClN/CLBs_filter	Wavepool_filter	Orlando2008_filter	Kelliher2016_filter	dlxjtk_sort	wavepool_alphabetical_sort	wp_1stper_r2
NRG2						40465665069		
BAP2						1.76E+12		
TAT1						1.68E+12		
YBR072C-A						4.46E+11		
HSP26						9524255664		
PFF1						1.20E+12		
YBR076C-A								
ECM8						1.78E+12		
SLM4						1.65E+12		
RPG1						1.78E+12		
SEC18						1.62E+12		
SPT7						1.78E+12		
UBC4						1.69E+12		
RPL19A								
MIS1						9.73E+11		
AAC3						1.06E+11		
YBR089W								
TIM12						1.70E+12		
RXT2						1.66E+12		
YBR096W						9.01E+11		
VPS15						1.03E+12		
MMS4						58837771369		
YBR099C								
YBR103C-A								
VID24						8260224514		
SND3								
AIM3						2.43E+11		
YBR109W-A								
ALG1						4.71E+11		
YSA1						15746282508		
CYC8						64904075430		
YBR113W								
RAD16						29235220061		
LYS2						24150370062		
YBR116C								
TKL2						7.277945228		
TEF2								
MUD1						1.33E+12		
CBP6						1.78E+12		
GRS1						1.78E+12		
YBR121C-A								
MRPL36						1.78E+12		
YBR124W								
PTC4						1.71E+12		
MEO1								
YBR126W-B								
VMA2						1.78E+12		
ATG14						1.72E+12		
SHE3						5.48E+11		
YBR131C-A								
CCZ1						1.37E+12		
AGP2						18147180139		
YBR134W								
CKS1						1.70E+12		
YBR137W						26753206540		
ATG42								
IRA1						1.43E+12		
BMT2						66026475434		
YBR141W-A								
MAK5						5.42E+11		
SUP45						1.78E+12		
YBR144C								
ADH5						8.45E+11		
MRPS9						1.73E+12		
RTC2						1.80E+11		
YSW1						9.46E+11		
ARA1						47595.32398		
TBS1						1.74E+12		
APD1						1.63E+12		
SPP381						6.87E+11		
RIB7						82607024925		
RPB5						1.38E+12		
CNS1						7.88E+11		
IFA38						1.75E+12		
YSY6						1.55E+12		
EXO5						1.69E+12		
ARL1						1.58E+12		
UBS1						1.60E+12		
POP7						4.45E+11		
PEX32						1.13E+12		
SSE2						1199075.852		
NPL4						26748975392		
SEC66						1.55E+12		
SMY2						1.72E+12		
UMP1						29529693200		
YBR174C								
SWD3						8.00E+11		
ECM31						1.33E+12		
EHT1						2.17E+11		
YBR178W								
RPS6B								
SMP1						3.65E+11		
YBR182C-A						4.37E+11		
MBA1						1.49E+12		
NTC20						26515977952		
RPS9B						1.78E+12		
YBR190W								
RPL21A						1.78E+12		
YBR191W-A								
RIM2						1.25E+12		
MED8						1.72E+12		
AIM4						1.20E+12		
PGI1						1.78E+12		
YBR196C-A						6.11E+11		
YBR196C-B						1.60E+12		
YBR197C						1.69E+12		
TAF5						1.75E+12		
KTR4						1.42E+12		
YBR200W-A						8.93E+11		
MIN7								
COS111						4.35E+11		
LDH1						63500955584		
YBR206W								
FTH1						1.42E+12		
DUR12								
YBR209W								
ERV15						1.18E+12		
NGR1						1.55E+12		
MET8						5.34E+11		
HPC2						1.74E+12		
YBP1						1.77E+12		
ATG12						1.75E+12		
PYC2						8.72E+11		
YBR219C						7.03E+11		
PDB1						1.78E+12		
YBR221W-A						6.03E+11		
PCS60						8.95E+11		
TDP1						1.65E+12		
YBR223W-A								
YBR224W								
YBR225W						1.69E+12		
YBR226C								
MCX1						4.16E+11		
SLX1						39259799475		
ROT2						3.53E+11		
OM14						110667414.3		
COQ21								
SWC5						1.25E+12		
YBR232C								
PBP2						33822794291		
ARC40						88835801431		
VHC1						1.75E+12		
PRP5						7.91E+11		
YBR238C						639243860		
ERT1						1.39E+11		
THI2						2.42E+11		
VVS1								
YBR242W						70780492910		
ISW1						3.84E+11		
RRT2						1.14E+12		
ENP1						8.39E+11		
HIS7						1.76E+12		
ARO4						1.67E+12		
SPO23						1.55E+12		
MRPS5						1.34E+12		
SRB6						1.21E+12		
TRS20						5.92E+11		
RCF3								
MTC4						6.44E+11		
POP4						8.13E+11		
YBR259W						1.74E+12		
TAE1						1.12E+12		
MIC12								
SHM1						1.31E+12		
YPT10						1.55E+12		
SLM6								
REI1						11341760670		
MRPL37						1.74E+12		
SDH8								
BIT2						5.69E+11		
EFM2						47653724784		
UBX7						36060550460		
PPS1						95232287096		
YBR277C								
SAF1						26209779276		
DUG2						53232264578		
MRPL27						1.75E+12		
SSH1						1.78E+12		
YBR284W						1.28E+12		
YBR285W						2.01E+11		
APE3						36625870995		
YBR287W						7.31E+11		
APM3						1.76E+12		
BSD2						1.76E+12		
YBR292C								
VBA2						1.77E+12		
SUL1						1.71E+12		
TYC1								
MAL33						9.59E+11		
MAL31						1.01E+12		
YBR298C-A						1.67E+12		
MAL32								
YBR300C								
PAU24								
COS2								
YCL001W-A						8.92E+11		
YCL001W-B						2.40E+11		
YCL002C						3.52E+11		
PGS1						9.85E+11		
VMA9						1.78E+12		
YCL007C								
STP22						1.78E+12		
ILV6						1.49E+12		
SGF29						4.72E+11		
GBP2						1.78E+12		
YCL012C						9.59E+11		
DCC1						1.50E+12		
NFS1						1.77E+12		
LEU2						208343513.8		
YCL019W								
YCL020W								
YCL021W-A						17334174965		
YCL022C								
YCL023C								
FRM2						1.24E+12		
HBN1						997181807.4		
RNQ1						1.54E+12		
HIS4						1.16E+11		
RRP7						1.61E+12		
STE50						1.77E+12		
MXR2						1877073658		
GRX1						1588617017		
GFD2						7.00E+11		
SRO9						1.35E+12		
ATG22						7.35E+11		
GID7						16000929287		
YCL041C								
YCL042W						1.70E+12		
PDI1						3.01E+11		
MGR1						1.44E+12		
EMC1						1.78E+12		
YCL046W								
POF1						8.05E+11		
SPS22						1.19E+12		
YCL048W-A								
YCL049C						1.77E+12		
APA1						1.46E+12		
LRE1						1.78E+12		
PBN1						1.46E+12		
SPB1						2.09E+11		
RDT1								
PEX34						1.33E+12		
MIC10								
PRD1						13046676815		
FYV5						1.57E+12		
ADF1								
KRR1						2.58E+11		
YCL065W								
HMLALPHA1								
YCL068C								
VBA3								
GEX1								
YCL074W								
YCL075W								
YCL076W								
YCR001W								
MRPL32						1.10E+12		
YCP4						4471904.437		
YCR006C								
YCR007C						33840303232		
SAT4						1.78E+12		
RVS161						1.73E+12		
ADY2						1.63E+12		
ADP1						1.25E+12		
PGK1						1.78E+12		
YCR013C								
POL4						1.34E+12		
CTO1								
YCR016W						2.49E+11		
CWH43						7.79E+11		
SRD1						10600984793		
YCR018C-A								
PET18						1.14E+11		
MAK31						5.27E+11		
HTL1						3.10E+11		
YCR022C								
YCR023C						4.51E+11		
PMP1						1.72E+12		
YCR024C-B						1.78E+12		
YCR025C								
NPP1						1.11E+12		
RHB1						1.70E+12		
FEN2						1.46E+12		
RPS14A						1.78E+12		
BPH1						56630545962		
ELO2								
RRP43						1.63E+12		
YCR038W-A								
MATALPHA2								
MATALPHA1								
YCR041W								
PER1						91266463376		
RRT12						1.77E+12		
YCR045W-A								
BUD23						1.74E+12		
YCR047W-A								
ARE1						17559118488		
YCR049C								
YCR050C								
YCR051W						1.52E+12		
RSC6						1.77E+12		
THR4						1.78E+12		
CTR86						77647225165		
PWP2						8.18E+11		
YIH1						44611080248		
TVS1								
BUD31						15389428543		
YCR064C								
RAD18						1.60E+12		
SED4						9.01E+11		
ATG15						1.28E+12		
IMG2						1.76E+12		
RSA4						2.44E+11		
SOL2						1.73E+11		
EGO2								
FUB1						13443054726		
PAT1						1.26E+12		
PTC6						1.69E+12		
YCR081C-A								
SRB8						2.34E+11		
TRX3						6605184243		
YCR085W								
YCR087C-A						8372094096		
YCR087W								
ABP1						18991432763		
FIG2						1.27E+12		
KIN82						9.46E+11		
MSH3						1.32E+12		
CDC50						1.09E+12		
YCR095W-A								
HMRA2								
HMRA1						5.40E+11		
YCR097W-A								
GIT1						1.61E+12		
EMA35								
YCR101C						1.31E+12		
YCR102C						1.76E+12		
YCR102W-A								
PAU3								
ADH7						1.52E+12		
RDS1						5053191905		
YCR108C						8.59E+11		
RMD1						1.43E+12		
NHP10						1.67E+12		
ATP16						1.21E+11		
MED2						1.42E+12		
PTC1						1.14E+12		
YDL007C-A								
YDL009C								
YDL011C								
YDL012C						1.74E+12		
SLX5						1.46E+11		
NOP1						1.78E+12		
TSC13						1.76E+12		
YDL016C								
RPN4						1.29E+12		
GPM2						11578133026		
YDL022C-A								
YDL023C								
DIA3						1855694.298		
RTK1						45652108058		
YDL025W-A								
YDL026W								
MRX9								
PRP9						1.70E+12		
DBP10						5.18E+11		
YDL032W								
SLM3						1.34E+12		
YDL034W								
GPR1						1.75E+12		
PUS9						7.84E+11		
BSC1						405965893.3		
PRM7								
NAT1						1.57E+12		
YDL041W								
PRP11						1.50E+12		
MTF2						1.27E+12		
FAD1						1.76E+12		
MRP10						1.56E+12		
NPC2						7.54E+11		
SIT4						1.75E+12		
STP4						1.08E+11		
KNH1						1.73E+12		
YDL050C								
LHP1						3.95E+11		
SLC1						45573602721		
PBP4						1.69E+12		
MCH1						1.19E+12		
PSA1						416448300.8		
MBP1		wavepool				26771112489		
USO1						1.76E+12		
RAD59						1.72E+12		
TSR1						6.51E+11		
RPS29B								
YDL062W								
SYO1						8.10E+11		
PEX19						1.28E+12		
IDP1						1.27E+12		
COX9						43202265161		
YDL068W								
CBS1						9.28E+11		
YDL071C								
YET3						37868884759		
AHK1								
BRE1						1.70E+12		
RPL31A						1.78E+12		
RXT3						4.41E+11		
VAM6						8.27E+11		
MDH3						79342925648		
MRK1						1.75E+12		
THI3						1.68E+12		
RPP1A						1.78E+12		
RPL13A						1.78E+12		
RPS16B								
SUB2						1.78E+12		
YDL085C-A						3.20E+11		
NDE2						1.23E+11		
YDL086C-A								
YDL086W						11370071636		
LUC7						1.38E+12		
ASM4						1.71E+12		
RAM1						1.82E+11		
UBX3						1.73E+12		
SRP14						1.77E+12		
YDL094C								
OPI6								
SNU23						1.18E+12		
GET3						1.39E+12		
QRI7						1.93E+11		
PHO2						1.65E+12		
MSS2						9.48E+11		
KIN28						1.67E+12		
YDL109C						2.93E+11		
TMA17						160148905.7		
RRP42						1.77E+12		
TRM3						1.23E+12		
YDL114W						1.34E+12		
YDL114W-A								
IWR1						3.67E+11		
NUP84						1.75E+12		
YDL118W								
HEM25								
YFH1						1.74E+12		
EXP1								
UBP1						1.69E+12		
HNT1						1.78E+12		
VCX1						8.05E+11		
YDL129W						51131341760		
LYS21						4.44E+11		
CDC53						25247679341		
RPL41B								
SRF1						1.33E+12		
RPL35B								
RPO21						1.65E+12		
BPL1						1.66E+11		
CRD1						1.11E+12		
CCT4						1.67E+12		
YDL144C						8861265936		
COP1						1.75E+12		
LDB17						6.27E+11		
RPN5						8010022243		
NOP14						1.54E+12		
RPC53						8.12E+11		
BUD30								
YDL152W								
SAS10						1.11E+12		
YDL158C								
YDL159C-B								
STE7						1.73E+12		
YDL159W-A						1.78E+12		
MHF2						9.46E+11		
YDL162C								
YDL163W								
CDC36						1.56E+12		
FAP7						1.06E+12		
NRP1						5.87E+11		
UGX2						7.85E+11		
UGA3						9.42E+11		
GLT1						2.25E+11		
YDL172C								
PAR32						6.17E+11		
DLD1						1532343.547		
AIR2						1.70E+12		
IPF1								
YDL177C						1.53E+12		
YDL180W						1.34E+12		
MRX19								
RPL41A								
YDL185C-A								
VMA1						1.65E+12		
YDL186W						1.06E+12		
YDL187C								
RBS1						1.78E+12		
UFD2						7.21E+11		
RPL35A								
ARF1						1.78E+12		
NUS1						1.57E+12		
SNF3						1.62E+12		
SEC31						1.69E+12		
YDL196W								
GGC1						1.36E+12		
YDL199C						1.09E+12		
MGT1						938972506.3		
TRM8						2.80E+11		
MRPL11						1.71E+12		
ACK1						1.35E+12		
RTN2						95622.21207		
HEM3						1.11E+11		
YDL206W						7.57E+11		
GLE1						1.72E+12		
NHP2						8.47E+11		
CWC2						1.76E+12		
SHR3						1.75E+12		
NOP6						93060909293		
PRR2						1.89E+11		
GDH2						35876973449		
RRI1						1.75E+12		
TIM22						1.61E+12		
YDL218W						1.43E+12		
DTD1						1.23E+11		
CDC13						6.66E+11		
YDL221W								
FMP45						69.46728438		
HBT1						19.41413518		
GCS1						1.76E+12		
YDL228C								
SSB1						1.78E+12		
PTP1						1.19E+11		
BRE4						1.75E+12		
OST4						1.76E+12		
MFG1						1.71E+12		
GYP7						1.28E+12		
YPD1						1.70E+12		
AIM6						1.26E+12		
GUD1						6.55E+11		
ADY3						2.36E+11		
YDL240C-A								
YDL241W						1794271778		
YDL242W								
AAD4						3.72E+11		
THI13								
HXT15								
SOR2								
YDL247W-A								
COS7								
YRB1						1.67E+12		
MAF1						9.79E+11		
SOK1						1.21E+11		
TRP1								
YDR008C								
GAL3						12020924160		
YDR010C								
RPL4B						1.78E+12		
HED1								
YDR015C								
KCS1						1.63E+12		
DAS2						41766018922		
FAL1						2303858072		
ATG31						44583166248		
SES1						1.77E+12		
FYV1								
RPS11A								
NSI1						1.30E+12		
VPS54						2.52E+11		
REG1						1.07E+12		
YDR029W								
RAD28						2952137656		
MIX14								
PST2						67996462.15		
MRH1						8.80E+11		
LYS14						1.41E+12		
YDR034C-C								
YDR034C-D								
YDR034W-B						733.9849683		
ARO3						1.75E+12		
KRS1						1.78E+12		
ENA5						1.66E+12		
ENA2								
ENA1								
RSM10						1.77E+12		
NRG1						4.09E+11		
RPC11						7.42E+11		
BAP3						2476719222		
HEM12						1.78E+12		
YDR048C								
VMS1						7.03E+11		
TPI1						1.78E+12		
DET1						8.34E+11		
YDR053W								
CDC34						1.72E+12		
EMC10								
YOS9						1.64E+12		
TGL2						1242670668		
UBC5						2857836203		
MAK21						1.63E+12		
YDR061W						1.05E+12		
LCB2						1.78E+12		
AIM7						1.63E+12		
RPS13						1.78E+12		
RRG1						5.23E+11		
RTR2						48876485944		
OCA6						4.07E+11		
DOS2						1.30E+12		
DOA4						4.20E+11		
FMP16						7.277945228		
PAA1						1.50E+12		
IPT1						1.63E+12		
SNF11						9.69E+11		
PPH3						1.11E+11		
RAD55						1.02E+12		
SHU2						1.48E+12		
TFB5						2.83E+11		
PET100						1.50E+12		
PDC2						1.61E+12		
STN1						1.32E+12		
RRP8						1.67E+12		
TVP23						1.14E+12		
AFR1						1.18E+12		
SSS1						1.75E+12		
RRP1						2.90E+11		
SLU7						86587485240		
VTC5								
ILT1								
RLI1						1.25E+12		
UBC13						81745236382		
YDR094W								
YDR095C								
GIS1						5.30E+11		
GRX3						1.63E+12		
YDR098C-A								
YDR098C-B								
BMH2						1.15E+12		
TVP15						30121105430		
ARX1						1.22E+11		
YDR102C								
SPO71						73092769416		
TMS1						1.47E+12		
TMN2						4421760201		
TRS85						1.78E+12		
ALT2						825334145.4		
IRC2								
YDR114C								
MRX14								
MRPL1						1.30E+12		
TMA64						1.78E+12		
YDR118W-A								
VBA4						3.55E+11		
COX26								
TRM1						5.01E+11		
INO2						8.85E+11		
YDR124W						1343529794		
SWF1						7.59E+11		
ARO1						1.29E+12		
MTC5						9.79E+11		
YDR131C						3.60E+11		
MRX16								
YDR133C								
VPS61								
HPR1						1.62E+12		
MTQ2						1.12E+12		
DOP1						1.75E+12		
PEX7						1.65E+12		
SAN1						1.75E+12		
TAF12						1.78E+12		
KGD2						1.09E+12		
YDR149C								
CTH1						4.94E+11		
GIR2						1.49E+12		
ENT5						1.59E+12		
YDR154C								
CPR1						91179452634		
RPA14						1.78E+12		
YDR157W								
HOM2						9.41E+11		
SSY1						1.64E+12		
ACL4								
NBP2						1.39E+12		
CWC15						1.32E+12		
TRM82						1.51E+12		
TAF10						1.78E+12		
CDC37						3.87E+11		
STB3						1.04E+11		
YDR169C-A						1.57E+12		
SEC7						1.37E+12		
YDR170W-A								
SUP35						1.78E+12		
ARG82						1.75E+12		
HMO1						1.25E+12		
RSM24						1.78E+12		
NGG1						1.44E+12		
UBC1						1.61E+12		
SDH4						1.53E+11		
NVJ3								
SAS4						1.44E+12		
CDC1						2.09E+11		
YDR182W-A						1.08E+12		
YDR183C-A								
ATC1						1.09E+12		
UPS3						8.46E+11		
SND1								
YDR187C								
CCT6						1.78E+12		
NUP42						1.52E+12		
YDR193W								
MSS116						1.49E+12		
YDR194W-A						1.77E+12		
REF2						4.71E+11		
CAB5						3.80E+11		
CBS2						1.09E+12		
RKM2						2.71E+11		
YDR199W								
VPS64						7.92E+11		
RAV2						4394113905		
YDR203W								
MSC2						1.78E+12		
EBS1						1.77E+12		
YDR209C								
YDR210C-C								
YDR210C-D								
YDR210W						7121641076		
YDR210W-A								
YDR210W-B								
TCP1						1.68E+12		
UPC2						51710486458		
AHA1						52077010145		
YDR215C								
YDR220C								
GTB1						1.68E+12		
CRF1						9.21E+11		
ADK1						1.78E+12		
PCF11						1.78E+12		
IVY1						8253981135		
YDR230W								
COX20						9.89E+11		
HEM1						51531566809		
RTN1						1.78E+12		
PRP42						1.13E+12		
FMN1						1.07E+12		
MRPL7						1.65E+12		
SEC26						1.77E+12		
SNU56						1.57E+12		
BUD26								
AMD2						1.03E+11		
PRP28						1.78E+12		
PEX5						1.76E+12		
TRS23						1.13E+12		
YDR246W-A						5.61E+11		
YDR249C						1.52E+12		
YDR250C								
PAM1						1.99E+11		
RMD5						1.63E+12		
CTA1						1.27E+12		
RKM4						9.96E+11		
YAP6						681846353.2		
YDR261C-C								
YDR261C-D								
YDR261W-A								
YDR261W-B								
YDR262W						1.07E+11		
DIN7						8.40E+11		
AKR1						1.31E+12		
PEX10						9.20E+11		
HEL2						1.76E+12		
CIA1						1.78E+12		
MSW1						1.33E+12		
YDR269C								
YDR271C								
DON1						6.33E+11		
YDR274C								
BSC2						16225868164		
MTH1						6.39E+11		
YDR278C								
RRP45						1.61E+12		
MRX10								
GCN2						1.23E+12		
DPP1						1.58E+12		
ZIP1						1.69E+12		
MGP12								
INM2						6.51E+11		
NSE3						3.55E+11		
RTT103						1.31E+12		
YDR290W								
HRQ1						1.67E+12		
SRP101						1.78E+12		
DPL1						1.09E+12		
HDA2						1.05E+12		
MHR1						1.72E+12		
ATP5						4.86E+11		
BFR2						4.37E+11		
PRO1						1.69E+12		
CFT1						1.60E+12		
RSC3						1.77E+12		
PFU1								
PMT7						984251549.5		
SUM1						1.36E+12		
TFB1						8.62E+11		
SSF2						1.62E+12		
PIB1						1.48E+12		
RAD34						1.70E+12		
OMS1						1.75E+12		
YDR316W-A								
YDR316W-B								
HIM1						65234318650		
YFT2						1.50E+12		
SWA2						1.59E+12		
YDR320W-B								
ASP1						8.46E+11		
TIM11						1.37E+11		
MRPL35						1.31E+12		
PEP7						3.60E+11		
UTP4						7.70E+11		
YSP2						1.60E+12		
YDR327W								
PEX3						4.61E+11		
IRC3						3.36E+11		
RQC1						1.77E+12		
MSN5						8.01E+11		
MRX8								
MRPS28						2.70E+11		
YDR338C						1.61E+12		
FCF1						1.06E+12		
YDR340W								
YDR341C						1.69E+12		
HXT7								
HXT6								
YDR344C								
HXT3						1.47E+11		
MRP1						1.67E+12		
PAL1						48843902324		
YPS7						1.70E+12		
ATP22						7.80E+11		
SBE2						1.02E+12		
YPQ2						3.42E+11		
YDR354C-A								
TRP4						1.00E+12		
YDR355C								
CNL1						1.39E+11		
EAF1						1.19E+12		
OPI7								
BCP1						1.24E+12		
ESC2						1.27E+11		
SEM1						24492475888		
CDC40						1.58E+12		
ESF1						7.30E+11		
YDR365W-A								
YDR365W-B								
MOR1								
KEI1						6.63E+11		
XRS2						1.47E+12		
DXO1						1.31E+12		
YDR371C-A								
CTS2						6.16E+11		
VPS74						1.71E+12		
FRQ1						9.79E+11		
PHO92								
WIP1								
BCS1						7.72E+11		
ARH1						1.76E+12		
ATP17						3.38E+11		
LSM6						1.49E+12		
SDH6								
COI1								
YRA1						7.07E+11		
RPP2B						1.78E+12		
ATO3						1.49E+12		
EFT2								
MUS81						6.25E+11		
CIN10								
RVS167						2.15E+11		
UBA2						1.01E+12		
SPT3						1.55E+12		
SHE9						8.64E+11		
RPT3						8991539259		
YDR396W								
NCB2						1.63E+12		
UTP5						1.60E+12		
YDR401W								
DIT2						3.27E+11		
DIT1						1.26E+12		
RPB7						1.78E+12		
MRP20						1.68E+12		
PDR15						4.84E+11		
YDR406W-A								
ADE8						1.37E+11		
SIZ1						1.73E+12		
STE14						1.74E+12		
RRP17						3.92E+11		
YDR413C								
YDR415C						1.74E+12		
SYF1						1.34E+12		
YDR417C								
RPL12B								
HKR1						1.97E+11		
ARO80						14313937966		
SIP1						1.77E+12		
CAD1						2.99E+11		
